$ paste ~/ismo.a.txt ~/ismo.b.txt | awk '{ print $1, $2, $4}'

californiano	kˌalifˌoɾniˈɐ̃nʊ	kˌalifˌoɾniˈɐ̃nʊ
cambriano	kˌɐ̃mbɾiˈɐ̃nʊ	kˌɐ̃mbɾiˈɐ̃nʊ
camiliano	kˌɐmiliˈɐ̃nʊ	kˌɐmiliˈɐ̃nʊ
camoniano	kˌɐmoniˈɐ̃nʊ	kˌɐmoniˈɐ̃nʊ
canadiano	kˌɐnadʒiˈɐ̃nʊ	kˌɐnadʒiˈɐ̃nʊ
cartesiano	kˌaɾteziˈɐ̃nʊ	kˌaɾteziˈɐ̃nʊ
Cassiano	kˌasiˈɐ̃nʊ	kˌasiˈɐ̃nʊ
caucasiano	kˌaʊkaziˈɐ̃nʊ	kˌaʊkaziˈɐ̃nʊ
cesariano	sˌezaɾiˈɐ̃nʊ	sˌezaɾiˈɐ̃nʊ
chadiano	ʃˌadʒiˈɐ̃nʊ	ʃˌadʒiˈɐ̃nʊ
ciceroniano	sˌiseɾˌoniˈɐ̃nʊ	sˌiseɾˌoniˈɐ̃nʊ
Cipriano	sˌipɾiˈɐ̃nʊ	sˌipɾiˈɐ̃nʊ
circadiano	sˌiɾkadʒiˈɐ̃nʊ	sˌiɾkadʒiˈɐ̃nʊ
colombiano	kˌolõmbiˈɐ̃nʊ	kˌolõmbiˈɐ̃nʊ
comboniano	kˌõmboniˈɐ̃nʊ	kˌõmboniˈɐ̃nʊ
comoriano	kˌomoɾiˈɐ̃nʊ	kˌomoɾiˈɐ̃nʊ
constantiniano	kˌõnstɐ̃ntʃˌiniˈɐ̃nʊ	kˌõnstɐ̃ntʃˌiniˈɐ̃nʊ
cotidiano	kˌotʃidʒiˈɐ̃nʊ	kˌotʃidʒiˈɐ̃nʊ
cracoviano	kɾˌakoviˈɐ̃nʊ	kɾˌakoviˈɐ̃nʊ
craniano	kɾˌɐniˈɐ̃nʊ	kɾˌɐniˈɐ̃nʊ
Cristiano	kɾˌistʃiˈɐ̃nʊ	kɾˌistʃiˈɐ̃nʊ
danubiano	dˌɐnubiˈɐ̃nʊ	dˌɐnubiˈɐ̃nʊ
darwiniano	dˌaɾviniˈɐnʊ	dˌaɾviniˈɐnʊ
diluviano	dʒˌiluviˈɐ̃nʊ	dʒˌiluviˈɐ̃nʊ
Diocleciano	dʒˌioklˌesiˈɐ̃nʊ	dʒˌioklˌesiˈɐ̃nʊ
Domiciano	dˌomisiˈɐ̃nʊ	dˌomisiˈɐ̃nʊ
draconiano	dɾˌakoniˈɐ̃nʊ	dɾˌakoniˈɐ̃nʊ
einsteiniano	ˌeĩnstˌeɪniˈɐ̃nʊ	aɪnstˌaɪniˈɐ̃nʊ
Emiliano	ˌemiliˈɐ̃nʊ	ˌemiliˈɐ̃nʊ
equatoriano	ˌekwatˌoɾiˈɐ̃nʊ	ˌekwatˌoɾiˈɐ̃nʊ
esofagiano	ˌezofˌaʒiˈɐ̃nʊ	ˌezofˌaʒiˈɐ̃nʊ
estoniano	ˌestoniˈɐ̃nʊ	ˌestoniˈɐ̃nʊ
euclidiano	ˌeuklˌidʒiˈɐ̃nʊ	ˌeuklˌidʒiˈɐ̃nʊ
eurasiano	ˌeʊɾaziˈɐ̃nʊ	ˌeʊɾaziˈɐ̃nʊ
Fabriciano	fˌabɾisiˈɐ̃nʊ	fˌabɾisiˈɐ̃nʊ
Feliciano	fˌelisiˈɐ̃nʊ	fˌelisiˈɐ̃nʊ
filadelfiano	fˌiladˌɛʊfiˈɐ̃nʊ	fˌiladˌɛʊfiˈɐ̃nʊ
Flaviano	flˌaviˈɐ̃nʊ	flˌaviˈɐ̃nʊ
Floriano	flˌoɾiˈɐ̃nʊ	flˌoɾiˈɐ̃nʊ
freudiano	fɾˌeʊdʒiˈɐ̃nʊ	fɾɔɪdʒiˈɐ̃nʊ
galeriano	ɡˌaleɾiˈɐ̃nʊ	ɡˌaleɾiˈɐ̃nʊ
galiciano	ɡˌalisiˈɐ̃nʊ	ɡˌalisiˈɐ̃nʊ
galoisiano	ɡˌaloɪziˈɐ̃nʊ	ɡˌalwaiˈɐ̃nʊ
gambiano	ɡˌɐ̃mbiˈɐ̃nʊ	ɡˌɐ̃mbiˈɐ̃nʊ
garrettiano	ɡˌaxetʃiˈɐ̃nʊ	ɡˌaxɛtʃiˈɐ̃nʊ
gaussiano	ɡˌaʊsiˈɐ̃nʊ	ɡaʊsiˈɐ̃nʊ
Geminiano	ʒˌeminiˈɐ̃nʊ	ʒˌeminiˈɐ̃nʊ
georgiano	ʒˌeoɾʒiˈɐ̃nʊ	ʒˌeoɾʒiˈɐ̃nʊ
ginasiano	ʒˌinaziˈɐ̃nʊ	ʒˌinaziˈɐ̃nʊ
Graciano	ɡɾˌasiˈɐ̃nʊ	ɡɾˌasiˈɐ̃nʊ
gregoriano	ɡɾˌeɡoɾiˈɐ̃nʊ	ɡɾɛɡˌoɾiˈɐ̃nʊ
Gregoriano	ɡɾˌeɡoɾiˈɐ̃nʊ	ɡɾɛɡˌoɾiˈɐ̃nʊ
haitiano	ˌaɪtʃiˈɐ̃nʊ	ˌaɪtʃiˈɐ̃nʊ
hanoveriano	ˌɐnovˌeɾiˈɐ̃nʊ	hˌanovˌeɾiˈɐ̃nʊ
hanseniano	ˌɐ̃nseniˈɐ̃nʊ	hɐnsˌeniˈɐ̃nʊ
havaiano	ˌavaɪˈɐ̃nʊ	ˌavaɪˈɐ̃nʊ
hegeliano	ˌeʒeliˈɐ̃nʊ	heɡˌeliˈɐ̃nʊ
hertziano	ˌeɾtziˈɐ̃nʊ	hɛɾtsiˈɐ̃nʊ
inaciano	ˌinasiˈɐ̃nʊ	ˌinasiˈɐ̃nʊ
iraniano	ˌiɾɐniˈɐ̃nʊ	ˌiɾɐniˈɐ̃nʊ
iraquiano	ˌiɾakiˈɐ̃nʊ	ˌiɾakiˈɐ̃nʊ
israeliano	ˌizxaˌeliˈɐ̃nʊ	ˌizxaˌeliˈɐ̃nʊ
italiano	ˌitaliˈɐ̃nʊ	ˌitaliˈɐ̃nʊ
jibutiano	ʒˌibutʃiˈɐ̃nʊ	ʒˌibutʃiˈɐ̃nʊ
jupiteriano	ʒˌupitˌeɾiˈɐ̃nʊ	ʒˌupitˌeɾiˈɐ̃nʊ
Justiniano	ʒˌustʃiniˈɐ̃nʊ	ʒustʃˌɪniˈɐ̃nʊ
kantiano	kˌɐ̃ntʃiˈɐ̃nʊ	kˌɐ̃ntʃiˈɐ̃nʊ
kepleriano	kˌepleɾiˈɐ̃nʊ	kɛplˌeɾiˈɐ̃nʊ
kiribatiano	kˌiɾibˌatʃiˈɐ̃nʊ	kˌiɾibˌatʃiˈɐ̃nʊ
kuwaitiano	kˌuwaɪtʃiˈɐ̃nʊ	kˌuwaɪtʃiˈɐ̃nʊ
laociano	lˌaosiˈɐ̃nʊ	lˌaosiˈɐ̃nʊ
laringiano	lˌaɾĩnʒiˈɐ̃nʊ	lˌaɾĩnʒiˈɐ̃nʊ
lesbiano	lˌezbiˈɐ̃nʊ	lˌezbiˈɐ̃nʊ
lesotiano	lˌezotʃiˈɐ̃nʊ	lˌezotʃiˈɐ̃nʊ
liberiano	lˌibeɾiˈɐ̃nʊ	lˌibeɾiˈɐ̃nʊ
liliputiano	lˌilipˌutʃiˈɐ̃nʊ	lˌilipˌutʃiˈɐ̃nʊ
listenstainiano	lˌisteɪnstˌaɪniˈɐ̃nʊ	lˌisteɪnstˌaɪniˈɐ̃nʊ
luculiano	lˌukuliˈɐ̃nʊ	lˌukuliˈɐ̃nʊ
magnesiano	mˌaɡneziˈɐ̃nʊ	mˌaɡneziˈɐ̃nʊ
malaviano	mˌalaviˈɐ̃nʊ	mˌalaviˈɐ̃nʊ
marciano	mˌaɾsiˈɐ̃nʊ	mˌaɾsiˈɐ̃nʊ
Martiniano	mˌaɾtʃiniˈɐ̃nʊ	maɾtʃˌɪniˈɐ̃nʊ
mauriciano	mˌaʊɾisiˈɐ̃nʊ	mˌaʊɾisiˈɐ̃nʊ
Maximiano	mˌaksimiˈɐ̃nʊ	mˌaksimiˈɐ̃nʊ
Maximiliano	mˌaksimˌiliˈɐ̃nʊ	mˌaksimˌiliˈɐ̃nʊ
meridiano	mˌeɾidʒiˈɐ̃nʊ	mˌeɾidʒiˈɐ̃nʊ
Meridiano	mˌeɾidʒiˈɐ̃nʊ	mˌeɾidʒiˈɐ̃nʊ
mesmeriano	mˌezmeɾiˈɐ̃nʊ	mˌezmeɾiˈɐ̃nʊ
microbiano	mˌikɾobiˈɐ̃nʊ	mˌikɾobiˈɐ̃nʊ
miliciano	mˌilisiˈɐ̃nʊ	mˌilisiˈɐ̃nʊ
mississipiano	mˌisisˌipiˈɐ̃nʊ	mˌisisˌipiˈɐ̃nʊ
murciano	mˌuɾsiˈɐ̃nʊ	mˌuɾsiˈɐ̃nʊ
namibiano	nˌɐmibiˈɐ̃nʊ	nˌɐmibiˈɐ̃nʊ
neperiano	nˌepeɾiˈɐ̃nʊ	nˌepeɾiˈɐ̃nʊ
neptuniano	nˌeptuniˈɐ̃nʊ	nˌeptuniˈɐ̃nʊ
newtoniano	nˌewtoniˈɐ̃nʊ	nɪˌutoniˈɐ̃nʊ
nigeriano	nˌiʒeɾiˈɐ̃nʊ	nˌiʒeɾiˈɐ̃nʊ
Otaviano	ˌotaviˈɐ̃nʊ	ˌotaviˈɐ̃nʊ
ovariano	ˌovaɾiˈɐ̃nʊ	ˌovaɾiˈɐ̃nʊ
ovolactovegetariano	ˌovolˌaktovˌeʒetˌaɾiˈɐ̃nʊ	ˌovolˌaktovˌeʒetˌaɾiˈɐ̃nʊ
palaciano	pˌalasiˈɐ̃nʊ	pˌalasiˈɐ̃nʊ
palestiniano	pˌalestʃˌiniˈɐ̃nʊ	pˌalestʃˌiniˈɐ̃nʊ
panamiano	pˌɐnɐmiˈɐ̃nʊ	pˌɐnɐmiˈɐ̃nʊ
paroquiano	pˌaɾokiˈɐ̃nʊ	pˌaɾokiˈɐ̃nʊ
pasteuriano	pˌasteʊɾiˈɐ̃nʊ	pˌastɛɾiˈɐ̃nʊ
persiano	pˌeɾsiˈɐ̃nʊ	pˌeɾsiˈɐ̃nʊ
Ponciano	pˌõnsiˈɐ̃nʊ	pˌõnsiˈɐ̃nʊ
presbiteriano	pɾˌezbitˌeɾiˈɐ̃nʊ	pɾˌezbitˌeɾiˈɐ̃nʊ
pretoriano	pɾˌetoɾiˈɐ̃nʊ	pɾˌetoɾiˈɐ̃nʊ
provinciano	pɾˌovĩnsiˈɐ̃nʊ	pɾˌovĩnsiˈɐ̃nʊ
prussiano	pɾˌusiˈɐ̃nʊ	pɾˌusiˈɐ̃nʊ
queniano	kˌeniˈɐ̃nʊ	kˌeniˈɐ̃nʊ
quotidiano	kwˌotʃidʒiˈɐ̃nʊ	kwˌotʃidʒiˈɐ̃nʊ
rotariano	xˌotaɾiˈɐ̃nʊ	xˌotaɾiˈɐ̃nʊ
salesiano	sˌaleziˈɐ̃nʊ	sˌaleziˈɐ̃nʊ
salvatoriano	sˌaʊvatˌoɾiˈɐ̃nʊ	sˌaʊvatˌoɾiˈɐ̃nʊ
saturniano	sˌatuɾniˈɐ̃nʊ	sˌatuɾniˈɐ̃nʊ
Severiano	sˌeveɾiˈɐ̃nʊ	sˌeveɾiˈɐ̃nʊ
shakespeariano	ʃˌakespˌeaɾiˈɐ̃nʊ	ʃeɪkspˌeɾiˈɐ̃nʊ
siberiano	sˌibeɾiˈɐ̃nʊ	sˌibeɾiˈɐ̃nʊ
siciliano	sˌisiliˈɐ̃nʊ	sˌisiliˈɐ̃nʊ
siluriano	sˌiluɾiˈɐ̃nʊ	sˌiluɾiˈɐ̃nʊ
somaliano	sˌomaliˈɐ̃nʊ	sˌomaliˈɐ̃nʊ
subsariano	sˌubsaɾiˈɐ̃nʊ	sˌubsaɾiˈɐ̃nʊ
tanzaniano	tˌɐ̃nzɐniˈɐ̃nʊ	tˌɐ̃nzɐniˈɐ̃nʊ
teluriano	tˌeluɾiˈɐ̃nʊ	tˌeluɾiˈɐ̃nʊ
Tertuliano	tˌeɾtuliˈɐ̃nʊ	tˌeɾtuliˈɐ̃nʊ
Toarciano	tˌoaɾsiˈɐ̃nʊ	tˌoaɾsiˈɐ̃nʊ
transiberiano	tɾˌɐ̃nzibˌeɾiˈɐ̃nʊ	tɾˌɐ̃nzibˌeɾiˈɐ̃nʊ
transuraniano	tɾˌɐ̃nzuɾˌɐniˈɐ̃nʊ	tɾˌɐ̃nzuɾˌɐniˈɐ̃nʊ
ucraniano	ˌukɾɐniˈɐ̃nʊ	ˌukɾɐniˈɐ̃nʊ
valenciano	vˌaleɪnsiˈɐ̃nʊ	vˌaleɪnsiˈɐ̃nʊ
varsoviano	vˌaɾsoviˈɐ̃nʊ	vˌaɾsoviˈɐ̃nʊ
vegetariano	vˌeʒetˌaɾiˈɐ̃nʊ	vˌeʒetˌaɾiˈɐ̃nʊ
veneziano	vˌeneziˈɐ̃nʊ	vˌeneziˈɐ̃nʊ
venusiano	vˌenuziˈɐ̃nʊ	vˌenuziˈɐ̃nʊ
verdiano	vˌeɾdʒiˈɐ̃nʊ	vˌeɾdʒiˈɐ̃nʊ
Vespasiano	vˌespaziˈɐ̃nʊ	vˌespaziˈɐ̃nʊ
vesuviano	vˌezuviˈɐ̃nʊ	vˌezuviˈɐ̃nʊ
vitoriano	vˌitoɾiˈɐ̃nʊ	vˌitoɾiˈɐ̃nʊ
voltairiano	vˌowtaɪɾiˈɐ̃nʊ	vˌowtɛɾiˈɐ̃nʊ
wagneriano	wˌaɡneɾiˈɐ̃nʊ	wˌaɡneɾiˈɐ̃nʊ
washingtoniano	wˌaʃĩŋɡtˌoniˈɐ̃nʊ	wɔʃˌintoniˈɐ̃nʊ
zambiano	zˌɐ̃mbiˈɐ̃nʊ	zˌɐ̃mbiˈɐ̃nʊ

